tanggal,umkm_kategori,total_pengeluaran,jumlah_invoice,total_item,total_pemasukan,net_cash_flow,tahun,bulan,hari_ke_minggu,minggu_ke_tahun,is_weekend,is_peak_month,nama_hari,cashflow_kumulatif,cashflow_ma7,cashflow_ma30,income_lag7,income_lag30,cashflow_lag1,cashflow_lag7,split
2010-04-01,Usaha Kuliner,5963000,56,1993,71114000,65151000,2010,4,3,13,0,0,Thursday,6647062000,89839285,62387800,82235000.0,54152000.0,78026000.0,80399000.0,train
2010-04-02,Usaha Kuliner,2152000,0,0,0,-2152000,2010,4,4,13,0,0,Friday,6644910000,72180857,59940666,123090000.0,73133000.0,65151000.0,121457000.0,train
2010-04-03,Usaha Kuliner,2098000,0,0,0,-2098000,2010,4,5,13,1,0,Saturday,6642812000,72118857,57254766,0.0,80385000.0,-2152000.0,-1664000.0,train
2010-04-04,Usaha Kuliner,2326000,0,0,0,-2326000,2010,4,6,13,1,0,Sunday,6640486000,64043571,55674566,56219000.0,47271000.0,-2098000.0,54201000.0,train
2010-04-05,Usaha Kuliner,1753000,0,0,0,-1753000,2010,4,0,14,0,0,Monday,6638733000,29946285,55677933,238641000.0,0.0,-2326000.0,236928000.0,train
2010-04-06,Usaha Kuliner,2011000,36,3949,66032000,64021000,2010,4,1,14,0,0,Tuesday,6702754000,28409857,56601900,76400000.0,38145000.0,-1753000.0,74776000.0,train
2010-04-07,Usaha Kuliner,1497000,51,3332,114833000,113336000,2010,4,2,14,0,0,Wednesday,6816090000,33454142,56745666,79787000.0,110828000.0,64021000.0,78026000.0,train
2010-04-08,Usaha Kuliner,2105000,67,3392,113246000,111141000,2010,4,3,14,0,0,Thursday,6927231000,40024142,58887400,71114000.0,48374000.0,113336000.0,65151000.0,train
2010-04-09,Usaha Kuliner,2493000,41,1519,48435000,45942000,2010,4,4,14,0,0,Friday,6973173000,46894714,58802900,0.0,50567000.0,111141000.0,-2152000.0,train
2010-04-10,Usaha Kuliner,1641000,0,0,0,-1641000,2010,4,5,14,1,0,Saturday,6971532000,46960000,56634666,0.0,64790000.0,45942000.0,-2098000.0,train
2010-04-11,Usaha Kuliner,1825000,36,1558,49881000,48056000,2010,4,6,14,1,0,Sunday,7019588000,54157428,56898333,0.0,42095000.0,-1641000.0,-2326000.0,train
2010-04-12,Usaha Kuliner,1723000,34,2996,108660000,106937000,2010,4,0,15,0,0,Monday,7126525000,69684571,60514033,0.0,0.0,48056000.0,-1753000.0,train
2010-04-13,Usaha Kuliner,2042000,42,3733,70558000,68516000,2010,4,1,15,0,0,Tuesday,7195041000,70326714,62237533,66032000.0,18675000.0,106937000.0,64021000.0,train
2010-04-14,Usaha Kuliner,1725000,36,4268,97599000,95874000,2010,4,2,15,0,0,Wednesday,7290915000,67832142,63733000,114833000.0,54963000.0,68516000.0,113336000.0,train
2010-04-15,Usaha Kuliner,3635000,44,2151,62006000,58371000,2010,4,3,15,0,0,Thursday,7349286000,60293571,63928400,113246000.0,54795000.0,95874000.0,111141000.0,train
2010-04-16,Usaha Kuliner,2420000,32,3349,71231000,68811000,2010,4,4,15,0,0,Friday,7418097000,63560571,63044366,48435000.0,97386000.0,58371000.0,45942000.0,train
2010-04-17,Usaha Kuliner,1476000,0,0,0,-1476000,2010,4,5,15,1,0,Saturday,7416621000,63584142,59984833,0.0,92315000.0,68811000.0,-1641000.0,train
2010-04-18,Usaha Kuliner,2008000,41,1785,61948000,59940000,2010,4,6,15,1,0,Sunday,7476561000,65281857,59838166,49881000.0,66318000.0,-1476000.0,48056000.0,train
2010-04-19,Usaha Kuliner,1704000,49,2718,108975000,107271000,2010,4,0,16,0,0,Monday,7583832000,65329571,63480133,108660000.0,0.0,59940000.0,106937000.0,train
2010-04-20,Usaha Kuliner,2008000,42,2149,50925000,48917000,2010,4,1,16,0,0,Tuesday,7632749000,62529714,63103366,70558000.0,62600000.0,107271000.0,68516000.0,train
2010-04-21,Usaha Kuliner,1990000,47,2334,98445000,96455000,2010,4,2,16,0,0,Wednesday,7729204000,62612714,64263100,97599000.0,63184000.0,48917000.0,95874000.0,train
2010-04-22,Usaha Kuliner,2018000,61,6079,149039000,147021000,2010,4,3,16,0,0,Thursday,7876225000,75277000,67206200,62006000.0,60465000.0,96455000.0,58371000.0,train
2010-04-23,Usaha Kuliner,1685000,41,1824,47364000,45679000,2010,4,4,16,0,0,Friday,7921904000,71972428,66137200,71231000.0,79021000.0,147021000.0,68811000.0,train
2010-04-24,Usaha Kuliner,1652000,0,0,0,-1652000,2010,4,5,16,1,0,Saturday,7920252000,71947285,63402166,0.0,82235000.0,45679000.0,-1476000.0,train
2010-04-25,Usaha Kuliner,1616000,36,1579,49193000,47577000,2010,4,6,16,1,0,Sunday,7967829000,70181142,60939500,61948000.0,123090000.0,-1652000.0,59940000.0,train
2010-04-26,Usaha Kuliner,1630000,73,3358,104358000,102728000,2010,4,0,17,0,0,Monday,8070557000,69532142,64419233,108975000.0,0.0,47577000.0,107271000.0,train
2010-04-27,Usaha Kuliner,2051000,58,3207,103057000,101006000,2010,4,1,17,0,0,Tuesday,8171563000,76973428,65979400,50925000.0,56219000.0,102728000.0,48917000.0,train
2010-04-28,Usaha Kuliner,1915000,57,3312,89966000,88051000,2010,4,2,17,0,0,Wednesday,8259614000,75772857,61016833,98445000.0,238641000.0,101006000.0,96455000.0,train
2010-04-29,Usaha Kuliner,1606000,59,3391,117239000,115633000,2010,4,3,17,0,0,Thursday,8375247000,71288857,62378733,149039000.0,76400000.0,88051000.0,147021000.0,train
2010-04-30,Usaha Kuliner,1660000,33,1792,63646000,61986000,2010,4,4,17,0,0,Friday,8437233000,73618428,61844066,47364000.0,79787000.0,115633000.0,45679000.0,train
2010-05-01,Usaha Kuliner,6463000,0,0,0,-6463000,2010,5,5,17,1,0,Saturday,8430770000,72931142,59456933,0.0,71114000.0,61986000.0,-1652000.0,train
2010-05-02,Usaha Kuliner,2052000,32,1191,39802000,37750000,2010,5,6,17,1,0,Sunday,8468520000,71527285,60787000,49193000.0,0.0,-6463000.0,47577000.0,train
2010-05-03,Usaha Kuliner,2215000,0,0,0,-2215000,2010,5,0,18,0,0,Monday,8466305000,56535428,60783100,104358000.0,0.0,37750000.0,102728000.0,train
2010-05-04,Usaha Kuliner,1952000,37,1876,62097000,60145000,2010,5,1,18,0,0,Tuesday,8526450000,50698142,62865466,103057000.0,0.0,-2215000.0,101006000.0,train
2010-05-05,Usaha Kuliner,1339000,62,2413,88113000,86774000,2010,5,2,18,0,0,Wednesday,8613224000,50515714,65816366,89966000.0,0.0,60145000.0,88051000.0,train
2010-05-06,Usaha Kuliner,1861000,58,4507,134361000,132500000,2010,5,3,18,0,0,Thursday,8745724000,52925285,68099000,117239000.0,66032000.0,86774000.0,115633000.0,train
2010-05-07,Usaha Kuliner,1875000,36,2319,72258000,70383000,2010,5,4,18,0,0,Friday,8816107000,54124857,66667233,63646000.0,114833000.0,132500000.0,61986000.0,train
2010-05-08,Usaha Kuliner,1829000,0,0,0,-1829000,2010,5,5,18,1,0,Saturday,8814278000,54786857,62901566,0.0,113246000.0,70383000.0,-6463000.0,train
2010-05-09,Usaha Kuliner,1527000,51,2570,78758000,77231000,2010,5,6,18,1,0,Sunday,8891509000,60427000,63944533,39802000.0,48435000.0,-1829000.0,37750000.0,train
2010-05-10,Usaha Kuliner,989000,57,4207,119436000,118447000,2010,5,0,19,0,0,Monday,9009956000,77664428,67947466,0.0,0.0,77231000.0,-2215000.0,train
2010-05-11,Usaha Kuliner,1506000,51,3724,84470000,82964000,2010,5,1,19,0,0,Tuesday,9092920000,80924285,69111066,62097000.0,49881000.0,118447000.0,60145000.0,train
2010-05-12,Usaha Kuliner,1830000,49,2767,58453000,56623000,2010,5,2,19,0,0,Wednesday,9149543000,76617000,67433933,88113000.0,108660000.0,82964000.0,86774000.0,train
2010-05-13,Usaha Kuliner,1638000,53,4293,136721000,135083000,2010,5,3,19,0,0,Thursday,9284626000,76986000,69652833,134361000.0,70558000.0,56623000.0,132500000.0,train
2010-05-14,Usaha Kuliner,1750000,27,3819,63209000,61459000,2010,5,4,19,0,0,Friday,9346085000,75711142,68505666,72258000.0,97599000.0,135083000.0,70383000.0,train
2010-05-15,Usaha Kuliner,4149000,0,0,0,-4149000,2010,5,5,19,1,0,Saturday,9341936000,75379714,66421666,0.0,62006000.0,61459000.0,-1829000.0,train
2010-05-16,Usaha Kuliner,1544000,34,1428,45549000,44005000,2010,5,6,19,1,0,Sunday,9385941000,70633142,65594800,78758000.0,71231000.0,-4149000.0,77231000.0,train
2010-05-17,Usaha Kuliner,1672000,36,2323,63116000,61444000,2010,5,0,20,0,0,Monday,9447385000,62489857,67692133,119436000.0,0.0,44005000.0,118447000.0,train
2010-05-18,Usaha Kuliner,1985000,39,1941,55229000,53244000,2010,5,1,20,0,0,Tuesday,9500629000,58244142,67468933,84470000.0,61948000.0,61444000.0,82964000.0,train
2010-05-19,Usaha Kuliner,2092000,42,2105,42889000,40797000,2010,5,2,20,0,0,Wednesday,9541426000,55983285,65253133,58453000.0,108975000.0,53244000.0,56623000.0,train
2010-05-20,Usaha Kuliner,1817000,50,2706,67838000,66021000,2010,5,3,20,0,0,Thursday,9607447000,46117285,65823266,136721000.0,50925000.0,40797000.0,135083000.0,train
2010-05-21,Usaha Kuliner,1587000,28,1416,50688000,49101000,2010,5,4,20,0,0,Friday,9656548000,44351857,64244800,63209000.0,98445000.0,66021000.0,61459000.0,train
2010-05-22,Usaha Kuliner,1763000,0,0,0,-1763000,2010,5,5,20,1,0,Saturday,9654785000,44692714,59285333,0.0,149039000.0,49101000.0,-4149000.0,train
2010-05-23,Usaha Kuliner,2620000,42,2446,52142000,49522000,2010,5,6,20,1,0,Sunday,9704307000,45480857,59413433,45549000.0,47364000.0,-1763000.0,44005000.0,train
2010-05-24,Usaha Kuliner,1959000,52,4583,79539000,77580000,2010,5,0,21,0,0,Monday,9781887000,47786000,62054500,63116000.0,0.0,49522000.0,61444000.0,train
2010-05-25,Usaha Kuliner,1662000,38,5453,72260000,70598000,2010,5,1,21,0,0,Tuesday,9852485000,50265142,62821866,55229000.0,49193000.0,77580000.0,53244000.0,train
2010-05-26,Usaha Kuliner,1895000,72,2578,108040000,106145000,2010,5,2,21,0,0,Wednesday,9958630000,59600571,62935766,42889000.0,104358000.0,70598000.0,40797000.0,train
2010-05-27,Usaha Kuliner,1679000,59,3153,95506000,93827000,2010,5,3,21,0,0,Thursday,10052457000,63572857,62696466,67838000.0,103057000.0,106145000.0,66021000.0,train
2010-05-28,Usaha Kuliner,1717000,36,1543,49616000,47899000,2010,5,4,21,0,0,Friday,10100356000,63401142,61358066,50688000.0,89966000.0,93827000.0,49101000.0,train
2010-05-29,Usaha Kuliner,2475000,0,0,0,-2475000,2010,5,5,21,1,0,Saturday,10097881000,63299428,57421133,0.0,117239000.0,47899000.0,-1763000.0,train
2010-05-30,Usaha Kuliner,2237000,25,984,27465000,25228000,2010,5,6,21,1,0,Sunday,10123109000,59828857,56195866,52142000.0,63646000.0,-2475000.0,49522000.0,train
2010-05-31,Usaha Kuliner,1885000,0,0,0,-1885000,2010,5,0,22,0,0,Monday,10121224000,48476714,56348466,79539000.0,0.0,25228000.0,77580000.0,train
2010-06-01,Usaha Kuliner,5981000,29,1007,35071000,29090000,2010,6,1,22,0,1,Tuesday,10150314000,42547000,56059800,72260000.0,39802000.0,-1885000.0,70598000.0,train
2010-06-02,Usaha Kuliner,1819000,25,1599,40465000,38646000,2010,6,2,22,0,1,Wednesday,10188960000,32904285,57421833,108040000.0,0.0,29090000.0,106145000.0,train
2010-06-03,Usaha Kuliner,1787000,43,3096,76757000,74970000,2010,6,3,22,0,1,Thursday,10263930000,30210428,57916000,95506000.0,62097000.0,38646000.0,93827000.0,train
2010-06-04,Usaha Kuliner,2444000,38,1785,82887000,80443000,2010,6,4,22,0,1,Friday,10344373000,34859571,57704966,49616000.0,88113000.0,74970000.0,47899000.0,train
2010-06-05,Usaha Kuliner,2678000,0,0,0,-2678000,2010,6,5,22,1,1,Saturday,10341695000,34830571,53199033,0.0,134361000.0,80443000.0,-2475000.0,train
2010-06-06,Usaha Kuliner,1712000,59,2349,71395000,69683000,2010,6,6,22,1,1,Sunday,10411378000,41181285,53175700,27465000.0,72258000.0,-2678000.0,25228000.0,train
2010-06-07,Usaha Kuliner,2402000,72,3379,97459000,95057000,2010,6,0,23,0,1,Monday,10506435000,55030142,56405233,0.0,0.0,69683000.0,-1885000.0,train
2010-06-08,Usaha Kuliner,2807000,55,8618,255602000,252795000,2010,6,1,23,0,1,Tuesday,10759230000,86988000,62257366,35071000.0,78758000.0,95057000.0,29090000.0,train
2010-06-09,Usaha Kuliner,1816000,49,4780,121799000,119983000,2010,6,2,23,0,1,Wednesday,10879213000,98607571,62308566,40465000.0,119436000.0,252795000.0,38646000.0,train
2010-06-10,Usaha Kuliner,2142000,43,1892,67849000,65707000,2010,6,3,23,0,1,Thursday,10944920000,97284285,61733333,76757000.0,84470000.0,119983000.0,74970000.0,train
2010-06-11,Usaha Kuliner,1720000,58,2608,79770000,78050000,2010,6,4,23,0,1,Friday,11022970000,96942428,62447566,82887000.0,58453000.0,65707000.0,80443000.0,train
2010-06-12,Usaha Kuliner,2330000,0,0,0,-2330000,2010,6,5,23,1,1,Saturday,11020640000,96992142,57867133,0.0,136721000.0,78050000.0,-2678000.0,train
2010-06-13,Usaha Kuliner,2743000,55,2010,68659000,65916000,2010,6,6,23,1,1,Sunday,11086556000,96454000,58015700,71395000.0,63209000.0,-2330000.0,69683000.0,train
2010-06-14,Usaha Kuliner,1915000,44,1764,65244000,63329000,2010,6,0,24,0,1,Monday,11149885000,91921428,60264966,97459000.0,0.0,65916000.0,95057000.0,train
2010-06-15,Usaha Kuliner,3798000,36,4673,95733000,91935000,2010,6,1,24,0,1,Tuesday,11241820000,68941428,61862633,255602000.0,45549000.0,63329000.0,252795000.0,train
2010-06-16,Usaha Kuliner,2387000,56,3094,112878000,110491000,2010,6,2,24,0,1,Wednesday,11352311000,67585428,63497533,121799000.0,63116000.0,91935000.0,119983000.0,train
2010-06-17,Usaha Kuliner,1678000,60,1912,72977000,71299000,2010,6,3,24,0,1,Thursday,11423610000,68384285,64099366,67849000.0,55229000.0,110491000.0,65707000.0,train
2010-06-18,Usaha Kuliner,1921000,34,1069,48203000,46282000,2010,6,4,24,0,1,Friday,11469892000,63846000,64282200,79770000.0,42889000.0,71299000.0,78050000.0,train
2010-06-19,Usaha Kuliner,2227000,0,0,0,-2227000,2010,6,5,24,1,1,Saturday,11467665000,63860714,62007266,0.0,67838000.0,46282000.0,-2330000.0,train
2010-06-20,Usaha Kuliner,2285000,21,489,19697000,17412000,2010,6,6,24,1,1,Sunday,11485077000,56931571,60950966,68659000.0,50688000.0,-2227000.0,65916000.0,train
2010-06-21,Usaha Kuliner,1793000,34,2181,58761000,56968000,2010,6,0,25,0,1,Monday,11542045000,56022857,62908666,65244000.0,0.0,17412000.0,63329000.0,train
2010-06-22,Usaha Kuliner,2110000,29,956,34626000,32516000,2010,6,1,25,0,1,Tuesday,11574561000,47534428,62341800,95733000.0,52142000.0,56968000.0,91935000.0,train
2010-06-23,Usaha Kuliner,2235000,43,2164,79441000,77206000,2010,6,2,25,0,1,Wednesday,11651767000,42779428,62329333,112878000.0,79539000.0,32516000.0,110491000.0,train
2010-06-24,Usaha Kuliner,2314000,53,2106,72498000,70184000,2010,6,3,25,0,1,Thursday,11721951000,42620142,62315533,72977000.0,72260000.0,77206000.0,71299000.0,train
2010-06-25,Usaha Kuliner,1899000,31,2096,55198000,53299000,2010,6,4,25,0,1,Friday,11775250000,43622571,60554000,48203000.0,108040000.0,70184000.0,46282000.0,train
2010-06-26,Usaha Kuliner,2182000,0,0,0,-2182000,2010,6,5,25,1,1,Saturday,11773068000,43629000,57353700,0.0,95506000.0,53299000.0,-2227000.0,train
2010-06-27,Usaha Kuliner,2308000,37,1486,48135000,45827000,2010,6,6,25,1,1,Sunday,11818895000,47688285,57284633,19697000.0,49616000.0,-2182000.0,17412000.0,train
2010-06-28,Usaha Kuliner,1783000,57,5257,127785000,126002000,2010,6,0,26,0,1,Monday,11944897000,57550285,61567200,58761000.0,0.0,45827000.0,56968000.0,train
2010-06-29,Usaha Kuliner,2273000,46,5287,97793000,95520000,2010,6,1,26,0,1,Tuesday,12040417000,66550857,63910266,34626000.0,27465000.0,126002000.0,32516000.0,train
2010-06-30,Usaha Kuliner,1886000,58,4468,131008000,129122000,2010,6,2,26,0,1,Wednesday,12169539000,73967428,68277166,79441000.0,0.0,95520000.0,77206000.0,train
2010-07-01,Usaha Kuliner,5970000,68,2984,88747000,82777000,2010,7,3,26,0,1,Thursday,12252316000,75766428,70066733,72498000.0,35071000.0,129122000.0,70184000.0,train
2010-07-02,Usaha Kuliner,2920000,34,1616,56796000,53876000,2010,7,4,26,0,1,Friday,12306192000,75848857,70574400,55198000.0,40465000.0,82777000.0,53299000.0,train
2010-07-03,Usaha Kuliner,2134000,0,0,0,-2134000,2010,7,5,26,1,1,Saturday,12304058000,75855714,68004266,0.0,76757000.0,53876000.0,-2182000.0,train
2010-07-04,Usaha Kuliner,2413000,19,954,29106000,26693000,2010,7,6,26,1,1,Sunday,12330751000,73122285,66212600,48135000.0,82887000.0,-2134000.0,45827000.0,train
2010-07-05,Usaha Kuliner,2147000,66,2381,78719000,76572000,2010,7,0,27,0,1,Monday,12407323000,66060857,68854266,127785000.0,0.0,26693000.0,126002000.0,train
2010-07-06,Usaha Kuliner,2258000,41,2542,71038000,68780000,2010,7,1,27,0,1,Tuesday,12476103000,62240857,68824166,97793000.0,71395000.0,76572000.0,95520000.0,train
2010-07-07,Usaha Kuliner,1992000,58,2901,104677000,102685000,2010,7,2,27,0,1,Wednesday,12578788000,58464142,69078433,131008000.0,97459000.0,68780000.0,129122000.0,train
2010-07-08,Usaha Kuliner,1718000,46,1770,46159000,44441000,2010,7,3,27,0,1,Thursday,12623229000,52987571,62133300,88747000.0,255602000.0,102685000.0,82777000.0,train
2010-07-09,Usaha Kuliner,2276000,18,2204,44925000,42649000,2010,7,4,27,0,1,Friday,12665878000,51383714,59555500,56796000.0,121799000.0,44441000.0,53876000.0,train
2010-07-10,Usaha Kuliner,1883000,0,0,0,-1883000,2010,7,5,27,1,1,Saturday,12663995000,51419571,57302500,0.0,67849000.0,42649000.0,-2134000.0,train
2010-07-11,Usaha Kuliner,2146000,19,2305,27956000,25810000,2010,7,6,27,1,1,Sunday,12689805000,51293428,55561166,29106000.0,79770000.0,-1883000.0,26693000.0,train
2010-07-12,Usaha Kuliner,1588000,27,1122,45185000,43597000,2010,7,0,28,0,1,Monday,12733402000,46582714,57092066,78719000.0,0.0,25810000.0,76572000.0,train
2010-07-13,Usaha Kuliner,1813000,30,2047,56352000,54539000,2010,7,1,28,0,1,Tuesday,12787941000,44548285,56712833,71038000.0,68659000.0,43597000.0,68780000.0,train
2010-07-14,Usaha Kuliner,2194000,48,2166,68004000,65810000,2010,7,2,28,0,1,Wednesday,12853751000,39280428,56795533,104677000.0,65244000.0,54539000.0,102685000.0,train
2010-07-15,Usaha Kuliner,4358000,56,5984,132586000,128228000,2010,7,3,28,0,1,Thursday,12981979000,51250000,58005300,46159000.0,95733000.0,65810000.0,44441000.0,train
2010-07-16,Usaha Kuliner,1923000,37,2038,49937000,48014000,2010,7,4,28,0,1,Friday,13029993000,52016428,55922733,44925000.0,112878000.0,128228000.0,42649000.0,train
2010-07-17,Usaha Kuliner,2596000,0,0,0,-2596000,2010,7,5,28,1,1,Saturday,13027397000,51914571,53459566,0.0,72977000.0,48014000.0,-1883000.0,train
2010-07-18,Usaha Kuliner,1863000,31,1750,51422000,49559000,2010,7,6,28,1,1,Sunday,13076956000,55307285,53568800,27956000.0,48203000.0,-2596000.0,25810000.0,train
2010-07-19,Usaha Kuliner,2063000,44,3815,92891000,90828000,2010,7,0,29,0,1,Monday,13167784000,62054571,56670633,45185000.0,0.0,49559000.0,43597000.0,train
2010-07-20,Usaha Kuliner,2699000,40,1319,57701000,55002000,2010,7,1,29,0,1,Tuesday,13222786000,62120714,57923633,56352000.0,19697000.0,90828000.0,54539000.0,train
2010-07-21,Usaha Kuliner,1899000,39,1964,60767000,58868000,2010,7,2,29,0,1,Wednesday,13281654000,61129000,57986966,68004000.0,58761000.0,55002000.0,65810000.0,train
2010-07-22,Usaha Kuliner,2107000,53,3371,105106000,102999000,2010,7,3,29,0,1,Thursday,13384653000,57524857,60336400,132586000.0,34626000.0,58868000.0,128228000.0,train
2010-07-23,Usaha Kuliner,1932000,35,1559,56395000,54463000,2010,7,4,29,0,1,Friday,13439116000,58446142,59578300,49937000.0,79441000.0,102999000.0,48014000.0,train
2010-07-24,Usaha Kuliner,2291000,0,0,0,-2291000,2010,7,5,29,1,1,Saturday,13436825000,58489714,57162466,0.0,72498000.0,54463000.0,-2596000.0,train
2010-07-25,Usaha Kuliner,2038000,40,1371,37461000,35423000,2010,7,6,29,1,1,Sunday,13472248000,56470285,56566600,51422000.0,55198000.0,-2291000.0,49559000.0,train
2010-07-26,Usaha Kuliner,1774000,52,3484,81407000,79633000,2010,7,0,30,0,1,Monday,13551881000,54871000,59293766,92891000.0,0.0,35423000.0,90828000.0,train
2010-07-27,Usaha Kuliner,2281000,42,4218,138781000,136500000,2010,7,1,30,0,1,Tuesday,13688381000,66513571,62316200,57701000.0,48135000.0,79633000.0,55002000.0,train
2010-07-28,Usaha Kuliner,2321000,49,2241,69314000,66993000,2010,7,2,30,0,1,Wednesday,13755374000,67674285,60349233,60767000.0,127785000.0,136500000.0,58868000.0,train
2010-07-29,Usaha Kuliner,1883000,49,1928,99532000,97649000,2010,7,3,30,0,1,Thursday,13853023000,66910000,60420200,105106000.0,97793000.0,66993000.0,102999000.0,train
2010-07-30,Usaha Kuliner,2570000,35,1556,51955000,49385000,2010,7,4,30,0,1,Friday,13902408000,66184571,57762300,56395000.0,131008000.0,97649000.0,54463000.0,train
2010-07-31,Usaha Kuliner,2003000,0,0,0,-2003000,2010,7,5,30,1,1,Saturday,13900405000,66225714,54936300,0.0,88747000.0,49385000.0,-2291000.0,train
2010-08-01,Usaha Kuliner,6016000,23,959,44604000,38588000,2010,8,6,30,1,0,Sunday,13938993000,66677857,54426700,37461000.0,56796000.0,-2003000.0,35423000.0,train
2010-08-02,Usaha Kuliner,1824000,49,1443,62353000,60529000,2010,8,0,31,0,0,Monday,13999522000,63948714,56515466,81407000.0,0.0,38588000.0,79633000.0,train
2010-08-03,Usaha Kuliner,2029000,41,1837,59700000,57671000,2010,8,1,31,0,0,Tuesday,14057193000,52687428,57548066,138781000.0,29106000.0,60529000.0,136500000.0,train
2010-08-04,Usaha Kuliner,1760000,38,1437,47451000,45691000,2010,8,2,31,0,0,Wednesday,14102884000,49644285,56518700,69314000.0,78719000.0,57671000.0,66993000.0,train
2010-08-05,Usaha Kuliner,1554000,39,2634,79510000,77956000,2010,8,3,31,0,0,Thursday,14180840000,46831000,56824566,99532000.0,71038000.0,45691000.0,97649000.0,train
2010-08-06,Usaha Kuliner,1738000,30,1909,33512000,31774000,2010,8,4,31,0,0,Friday,14212614000,44315142,54460866,51955000.0,104677000.0,77956000.0,49385000.0,train
2010-08-07,Usaha Kuliner,2017000,0,0,0,-2017000,2010,8,5,31,1,0,Saturday,14210597000,44313142,52912266,0.0,46159000.0,31774000.0,-2003000.0,train
2010-08-08,Usaha Kuliner,2163000,32,1067,27765000,25602000,2010,8,6,31,1,0,Sunday,14236199000,42458000,52344033,44604000.0,44925000.0,-2017000.0,38588000.0,train
2010-08-09,Usaha Kuliner,1826000,32,24746,72158000,70332000,2010,8,0,32,0,0,Monday,14306531000,43858428,54751200,62353000.0,0.0,25602000.0,60529000.0,train
2010-08-10,Usaha Kuliner,1532000,30,1886,78777000,77245000,2010,8,1,32,0,0,Tuesday,14383776000,46654714,56465700,59700000.0,27956000.0,70332000.0,57671000.0,train
2010-08-11,Usaha Kuliner,1465000,33,1387,48604000,47139000,2010,8,2,32,0,0,Wednesday,14430915000,46861571,56583766,47451000.0,45185000.0,77245000.0,45691000.0,train
2010-08-12,Usaha Kuliner,1973000,51,2904,80294000,78321000,2010,8,3,32,0,0,Thursday,14509236000,46913714,57376500,79510000.0,56352000.0,47139000.0,77956000.0,train
2010-08-13,Usaha Kuliner,2020000,44,3178,126470000,124450000,2010,8,4,32,0,0,Friday,14633686000,60153142,59331166,33512000.0,68004000.0,78321000.0,31774000.0,train
2010-08-14,Usaha Kuliner,1444000,0,0,0,-1444000,2010,8,5,32,1,0,Saturday,14632242000,60235000,55008766,0.0,132586000.0,124450000.0,-2017000.0,train
2010-08-15,Usaha Kuliner,3809000,41,5625,61748000,57939000,2010,8,6,32,1,0,Sunday,14690181000,64854571,55339600,27765000.0,49937000.0,-1444000.0,25602000.0,train
2010-08-16,Usaha Kuliner,1768000,29,1806,84138000,82370000,2010,8,0,33,0,0,Monday,14772551000,66574285,58171800,72158000.0,0.0,57939000.0,70332000.0,train
2010-08-17,Usaha Kuliner,1754000,32,2667,56478000,54724000,2010,8,1,33,0,0,Tuesday,14827275000,63357000,58343966,78777000.0,51422000.0,82370000.0,77245000.0,train
2010-08-18,Usaha Kuliner,1675000,37,4776,83298000,81623000,2010,8,2,33,0,0,Wednesday,14908898000,68283285,58037133,48604000.0,92891000.0,54724000.0,47139000.0,train
2010-08-19,Usaha Kuliner,1705000,57,4800,99376000,97671000,2010,8,3,33,0,0,Thursday,15006569000,71047571,59459433,80294000.0,57701000.0,81623000.0,78321000.0,train
2010-08-20,Usaha Kuliner,1632000,44,4790,88746000,87114000,2010,8,4,33,0,0,Friday,15093683000,65713857,60400966,126470000.0,60767000.0,97671000.0,124450000.0,train
2010-08-21,Usaha Kuliner,1776000,0,0,0,-1776000,2010,8,5,33,1,0,Saturday,15091907000,65666428,56908466,0.0,105106000.0,87114000.0,-1444000.0,train
2010-08-22,Usaha Kuliner,1868000,48,1989,46659000,44791000,2010,8,6,33,1,0,Sunday,15136698000,63788142,56586066,61748000.0,56395000.0,-1776000.0,57939000.0,train
2010-08-23,Usaha Kuliner,1881000,37,1843,53366000,51485000,2010,8,0,34,0,0,Monday,15188183000,59376000,58378600,84138000.0,0.0,44791000.0,82370000.0,train
2010-08-24,Usaha Kuliner,1722000,47,3301,68618000,66896000,2010,8,1,34,0,0,Tuesday,15255079000,61114857,59427700,56478000.0,37461000.0,51485000.0,54724000.0,train
2010-08-25,Usaha Kuliner,1407000,49,2403,69235000,67828000,2010,8,2,34,0,0,Wednesday,15322907000,59144142,59034200,83298000.0,81407000.0,66896000.0,81623000.0,train
2010-08-26,Usaha Kuliner,1486000,60,4656,141644000,140158000,2010,8,3,34,0,0,Thursday,15463065000,65213714,59156133,99376000.0,138781000.0,67828000.0,97671000.0,train
2010-08-27,Usaha Kuliner,2181000,22,1105,36949000,34768000,2010,8,4,34,0,0,Friday,15497833000,57735714,58081966,88746000.0,69314000.0,140158000.0,87114000.0,train
2010-08-28,Usaha Kuliner,2004000,0,0,0,-2004000,2010,8,5,34,1,0,Saturday,15495829000,57703142,54760200,0.0,99532000.0,34768000.0,-1776000.0,train
2010-08-29,Usaha Kuliner,1872000,29,1398,44308000,42436000,2010,8,6,34,1,0,Sunday,15538265000,57366714,54528566,46659000.0,51955000.0,-2004000.0,44791000.0,train
2010-08-30,Usaha Kuliner,2070000,0,0,0,-2070000,2010,8,0,35,0,0,Monday,15536195000,49716000,54526333,53366000.0,0.0,42436000.0,51485000.0,train
2010-08-31,Usaha Kuliner,2156000,48,2413,105131000,102975000,2010,8,1,35,0,0,Tuesday,15639170000,54870142,56672566,68618000.0,44604000.0,-2070000.0,66896000.0,train
